8825,suppression,"n.抑压,镇压,抑制",[sə'preʃən]
8826,suppressive,"adj.镇压的,抑压的,抑制的",[sə'presiv]
8827,supremacy,"n.至高,主权,无上",[sju'preməsi]
8828,supreme,"n.至高,霸权adj.至高的,极端的,最大的",[sjuː'priːm]
8829,supremely,"adv.无上地,崇高地",[sjuː'priːmli]
8830,surely,"adv.的确地,安全地",['ʃuəli]
8831,sureness,"n.确实,踏实,安全",['ʃuənis]
8832,surf,"n.海浪,拍岸浪v.作冲浪运动",[səːf]
8833,surfeit,"n.过食,过度,恶心v.使沉溺于v.饮食过度",['səːfit]
8834,surge,"n.巨涌,汹涌,澎湃v.汹涌,澎湃,放松",[səːdʒ]
8835,surgery,"n.外科,手术,手术室",['səːdʒəri]
8836,surly,"adj.不和蔼的,无礼的,乖戾的,粗暴的",['səːli]
8837,surmise,"n.推测,猜测v.推测,臆测",[səːmaiz]
8838,surmount,"v.战胜,超越,克服",[səː'maunt]
8839,surname,"n.姓,别号,绰号v.呼以姓氏,加以绰号",['səːneim]
8840,surpass,"v.超越,凌驾,胜过",[səː'paːs]
8841,surpassingly,"adv.卓越地,超群地","[sə'pαːsiŋli,-'pæsiŋli]"
8842,surprisingly,"adv.⑴令人惊讶地,非常地⑵令人惊讶的是",[sə'praiziŋli]
8843,surrealistic,adj.超现实主义的,[səriə'listik]
8844,surrender,"v.交出,放弃,听任n.交出,放弃,投降",[sə'rendə]
8845,surreptitious,"adj.秘密的,暗中的,偷偷摸摸的",[sʌrəp'tiʃəs]
8846,surrogate,"n.代理,代理人,代用品v.使代理,使代替",['sʌrəgit]
8847,surround,"v.包围,环绕,围绕n.围绕物",[sə'raund]
8848,surveillance,"n.监视,监督",[səː'veiləns]
8849,survey,"n./v.纵览,视察,测量,概观,俯瞰,审视",[səː'vei]
8850,surveyor,"n.测量员,检查员",[sə'veiiə]
8851,survivability,"n.残存性,生存性,耐受性",[səvaivə'biliti]
8852,survival,"n.留住生命,生存,残存,幸存者",[sə'vaivəl]
8853,survive,"vt.生存,生还,幸免于v.活下来,幸存",[sə'vaiv]
8854,survivor,"n.生还者,残存者",[sə'vaivə]
8855,susceptibility,"n.感受性,感情",[səseptə'biliti]
8856,susceptible,"adj.易受影响的,易感动的,容许…的",[sə'septəbl]
8857,suspect,"n.嫌疑犯adj.不可信的,可疑的v.怀疑,猜想",[səs'pekt`sʌspekt]
8858,suspend,"v.暂停,中止,悬浮,宣布破产",[səs'pend]
8859,suspender,"n.吊的人,袜吊,吊裤带",[sə'spendə]
8860,suspense,"n.悬疑,焦虑,悬念,悬而不决",[səs'pens]
8861,suspenseful,"adj.充满悬疑的,紧张的",[sə'spensful]
8862,suspicion,"n.怀疑,觉察,嫌疑",[səs'piʃən]
8863,suspicious,"adj.可疑的,疑惧的,怀疑的",[səs'piʃəs]
8864,sustain,"v.承受,支持,继续,忍受,准许,证实,蒙受",[səs'tein]
8865,sustenance,"n.生计,食物",['sʌstənəns]
8866,suture,"n.缝合,缝合处,缝合用的线vt.缝合",['sjutʃə]
8867,swagger,"n.大摇大摆,吹牛v.吓唬adj.漂亮的,时髦的",['swægə]
8868,swallow,"n.燕子,吞咽,喉v.淹没,耗尽,轻信,压制,忍受",['swɔləu]
8869,swamp,"n.沼泽,湿地v.淹没,击溃,清除,使陷于沼泽",[swɔmp]
8870,swampland,n.沼泽地,"['swɔmplænd,'swɔːm-]"
8871,swampy,"adj.沼泽的,沼泽多的,湿地的,松软的",['swɔmpi]
8872,swan,"n.天鹅,歌星,诗人v.闲荡,蜿蜒而行",[swɔn]
8873,swarm,"n.群,大群,蜂群v.群集,爬树",[swɔːm]
8874,swarthy,"adj.黑黝黝的,浅黑的",['swɔːði]
8875,swathe,"vt.绑,裹,包围n.带子,绷带",[sweiθ]
8876,sway,"n.摇摆,影响力,支配v.摇动,使倾斜,影响,统治",[swei]
8877,swear,"v.发誓,宣誓,咒骂,n.诅咒,誓言",[swεə]
8878,sweetener,n.甜料,['swiːtənə]
8879,sweetness,"n.美味,芳香,美妙",['swiːtnis]
8880,swelter,"vi.闷热,被暑气所苦vt.使中暑n.闷热",['swæltə]
8881,swerve,"n.转向,弯曲,背离v.突然转向,转弯,背离",[swəːv]
8882,swiftly,"adv.很快地,即刻",['swiftli]
8883,swiftness,"n.迅速,快",['swiftnis]
8884,swill,"vt.涮,冲洗,痛饮vi.大口地喝n.冲洗,痛饮",[swil]
8885,swindle,"n.骗取,欺诈,骗局v.骗取,诈取",[swindl]
8886,swindler,n.骗子,['swindlə]
8887,swirl,"n.漩涡,涡状形v.打漩,盘绕,头晕",[swəːl]
8888,switch,"n.开关,电闸,软枝v.转变,切换,转换",[switʃ]
8889,switchboard,"n.配电盘,接线总机",['switʃbɔːd]
8890,swoon,"n.昏晕,晕厥v.昏晕,着迷,渐渐消失",[swuːn]
8891,swoop,"n.俯冲,攫取vt.抓取vi.猛扑,突然袭击",[swuːp]
8892,sybarite,"n.(C)(文语)沉于奢侈逸乐者,爱奢侈享乐的人",['sibərait]
8893,sycophant,"n.奉承者,谄媚者,追随者adj.拍马的,奉承的",['sikəfənt]
8894,syllogism,"n.三段论法,推论法,演绎",['silədʒizm]
8895,symbiosis,"n.共栖,共同生活",[simbai'əusis]
8896,symbiotic,"adj.共栖的,共生的",[simbai'ɔtik]
8897,symbol,"n.符号,象征,代号,信条",['simbəl]
8898,symbolic,"n.代号adj.象征的,符号的",[sim'bɔlik]
8899,symbolism,"n.象征主义,符号论",['simbəlizm]
8900,symbolize,"vt.象征,用符号表现vi.采用象征,使用符号",['simblaiz]
8901,symbology,"n.象征学,象征的使用",[sim'bɔlədʒi]
8902,symmetrical,"adj.对称的,均匀的",[si'metrikəl]
8903,symmetry,"n.对称,调和,匀称",['simitri]
8904,sympathetic,"adj.有同情心的,合意的,赞成的n.容易感受的人",['simpə'θetik]
8905,sympathetically,"adv.怜悯地,同情着,感应着",['simpə'θetikəli]
8906,sympathize,"v.同情,同感,同意,吊唁",['simpəθaiz]
8907,sympathizer,"n.同情者,同感者,同意者,支持者",['simpəθaizə]
8908,symphony,"n.交响乐,交响曲",['simfəni]
8909,symptom,"n.症状,征候,征兆",['simptəm]
8910,symptomatic,"adj.具有征候的,症状的,根据征候的",[simptə'mætik]
8911,synaptic,adj.染色体接合的,[si'næptik]
8912,synchronize,"v.使同步,使合拍v.同时发生",['siŋkrə'naiz]
8913,synchrony,"n.同时,同步",['siŋkrəni]
8914,syncopate,"v.省略中间部分,把中间的字母省略掉",['siŋkəpeit]
8915,syndicate,"n.企业联合,辛迪加v.联合成辛迪加",['sindikit]
8916,synergistic,"adj.(药物等)配合作用的,协助作用的",['sinə'dʒistik]
8917,synergy,"n.⑴共同合作,合力,协力⑵协同作用",['sinədʒi]
8918,synonym,n.同义字,['sinənim]
8919,synonymous,"adj.同义字的,类义字的,同义的",[sin'ɔniməs]
8920,synthesis,"n.综合,组织,综合体",['sinθisis]
8921,synthesize,"v.综合,合成",['sinθəsaiz]
8922,synthetic,"n.合成物质adj.综合性的,人造的",[sin'θetik]
8923,systematic,"adj.有系统的,分类的,体系的",['sisti'mætik]
8924,systematically,"adv.有系统地,有组织地,有条理地",['sisti'mætikəli]
8925,tableau,"n.生动的场面,戏剧性局面",['tæbləu]
8926,tableland,n.高原,[teibllænd]
8927,tableware,n.餐具,['teiblwεə]
8928,tacit,"adj.沉默寡言的,心照不宣的,缄默的",['tæsit]
8929,tacitly,"adv.肃静地,沉默地",['tæsitli]
8930,taciturn,"adj.沉默寡言的,不太说话的,无言的",['tæsitəːn]
8931,tack,"n.大头钉,行动方针,食物v.附加,跟随",[tæk]
8932,tackle,"n.扭倒,装备,滑车vt.固定,处理,抓住vi.扭倒",['tækl]
8933,tact,"n.机智,手法,老练",[tækt]
8934,tactful,"adj.机智的,老练的,委婉的",['tæktful]
8935,tactic,"n.战略,策略adj.顺序的,排列的",['tæktik]
8936,tactile,"adj.触觉的,有触觉的,能触知的",['tæktail]
8937,tailor,"n.裁缝师,成衣匠v.缝制,制作,定制",['teilə]
8938,tain,"n.⑴锡片,洋铁片⑵(制造镜子用的)锡箔",[tein]
8939,tained,adj.保存的，保留的,[teind]
8940,taint,"n.污点,耻辱,感染v.污染,沾染,腐蚀",[teint]
8941,takeoff,n.起飞,['teikɔːf]
8942,talent,"n.才能,有才干的人,天才,天资",['tælənt]
8943,talented,"adj.有才能的,多才的",['tæləntid]
8944,talisman,"n.护身符,辟邪物,法宝",['tælizmən]
8945,talismanic,adj.⑴护符的⑵具有神奇魔力的,['tæliz'mænik]
8946,tallow,"n.牛脂,动物脂v.涂牛脂于",['tæləu]
8947,tally,"n.记账,得分,标签v.点数,计算",['tæli]
8948,talon,"n.爪,如爪的手,魔爪,鸽胸雕花",['tælən]
8949,tame,"adj.驯服的,,平淡的,乏味的v.驯养,驯服,制服",[teim]
8950,tamper,"v.干预,玩弄,贿赂,窜改,削弱,损害",['tæmpə]
8951,tan,"n.鞣制革,黄褐色,马戏团v.晒黑,制革",[tæn]
8952,tandem,"adv.前后直排地,纵排地adj.串联的n.双座脚踏车",['tændəm]
8953,tangency,n.接触,['tændʒənsi]
8954,tangential,"adj.切线的,相切的,正切的,肤浅的,离题的",[tæn'dʒenʃəl]
8955,tangible,"n.有形资产adj.实体的,明白的,有形的,明确的",[tændʒəbl]
8956,tantalize,"vt.逗弄,使干着急",['tæntl'aiz]
8957,tantamount,"adj.同等的,相等的,相当于…的",['tæntəmaunt]
8958,tantrum,"n.发脾气,发怒",['tæntrəm]
8959,tap,"n.轻打,水龙头v.轻打,开发,召集,要求",[tæp]
8960,taper,"n.小蜡烛,尖细,渐弱adj.尖细的v.(使)逐渐变小",['teipə]
8961,tapestry,n.挂毯v.饰以织锦画,['tæpistri]
8962,tar,"n.焦油,柏油,水手v.涂以焦油,怂恿adj.焦油的",[taː]
8963,tarantula,n.毒蜘蛛之一种,[tə'ræntjulə]
8964,tardiness,"n.慢,缓慢,迟延",['tαːdinis]
8965,tardy,"adj.慢的,迟钝的,迟到的,迟的,拖拉的",['taːdi]
8966,tariff,"n.关税,关税表,价格表,收费表v.课以关税",['tærif]
8967,tarnish,"n.晦暗,玷污,污点v.使失去光泽,玷污",['tαːniʃ]
8968,tarry,"vi.逗留,等候,耽搁n.逗留adj.涂了焦油的",['tæri]
8969,tastefully,"adv.风流地,高雅地",['teistfuli]
8970,tattle,"n.无聊话,闲话,饶舌v.闲谈,谈论,泄露",['tætl]
8971,taunt,"n.辱骂,嘲弄v.嘲弄,奚落adj.很高的",[tɔːnt]
8972,taut,"adj.拉紧的,整洁的,紧张的",[tɔːt]
8973,tautly,adv.绷紧地；紧张地,['tɔːtli]
8974,tautological,"adj.同义,重复的,赘述的,赘言的",['tɔːtə'lɔdʒikl]
8975,tautology,"n.同义反复,重复",[tɔː'tɔlədʒi]
8976,tavern,"n.酒馆,客栈",['tævən]
8977,tawdry,adj.廉价而俗丽的n.廉价而俗丽之物,['tɔːdri]
8978,taxes,n.税务；税捐；税收，税金,[tæksiːz]
8979,tease,"n.揶揄者,戏弄v.嘲弄,取笑,梳理,强求",[tiːz]
8980,technically,"adv.技术上,学术上,专门地",['teknikəli]
8981,technician,n.技师,[tek'niʃən]
8982,technique,"n.技术,方法,表演法",[tek'niːk]
8983,technological,adj.科技的,['teknə'lɔdʒikəl]
8984,tectonic,"adj.筑造的,建筑的,构造的",[tek'tɔnik]
8985,tedious,"adj.沉闷的,冗长乏味的",['tiːdiəs]
8986,tedium,"n.厌烦,沉闷",['tiːdiəm]
8987,teem,"v.充满,富于,涌现,倾注v.倒出",[tiːm]
8988,teen,"n.悲哀,不幸,愤怒",[tiːn]
8989,telegraphic,"adj.电报机的,电信的,电报的",['teli'græfik]
8990,telemetry,"n.遥感勘测,自动测量记录传导",[ti'lemitri]
8991,telescope,"n.望远镜v.嵌进,挤撞,缩短v.使套入,使缩短",['teliskəup]
8992,televise,"v.广播,播映",['telivaiz]
8993,temerity,"n.鲁莽,蛮勇",[ti'meriti]
8994,temper,"n.脾气,心情,趋向,调剂v.锻炼,调剂,使缓和",['tempə]
8995,temperament,"n.气质,性质,性情",['tempərəmənt]
8996,temperamental,"adj.气质的,生来的,个性倔强的",[temprə'mentl]
8997,temperamentally,"adv.在气质上,生性地,生来地",[temprə'mentli]
8998,temperance,"adj.温暖的,温和的,有节制的",['tempərəns]
8999,temperate,"adj.温和的,适度的,有节制的",['tempərit]
9000,tempestuous,"adj.有暴风雨的,暴乱的",[tem'pestʃuəs]
9001,tempo,"n.拍子,速率",['tempəu]
9002,temporal,"adj.当时的,暂时的,世俗的,现世的n.世间万物",['tempərəl]
9003,temporarily,"adv.暂时,一时,临时",['tempərərili]
9004,temporary,"adj.暂时的,临时的n.临时工n.临时",['tempərəri]
9005,temporize,"v.拖延,妥协,顺应时势",['tempə'raiz]
9006,tempt,"v.诱惑,引诱,冒…风险,吸引",[tempt]
9007,temptation,"n.诱惑,诱惑物",[temp'teiʃən]
9008,tenable,"adj.可守的,可主张的,有条理的,成立的",['tenəbl]
9009,tenacious,"adj.紧粘不放的,固执的,紧握的,不屈不挠的",[ti'neiʃəs]
9010,tenacity,"n.固执,不屈不挠,顽固,坚韧",[ti'næsiti]
9011,tenant,"n.承租人,房客,不动产占有人,居住者v.租借",['tenənt]
9012,tend,"vi.有某种的倾向,易于,招待,注意vt.照料,护理",[tend]
9013,tendency,"n.趋向,倾向",['tendənsi]
9014,tendentious,"adj.有支持某种立场的,有倾向的,宣传性的",[ten'denʃəs]
9015,tender,"adj.柔软的,脆弱的,温柔的v.提出,清偿,投标",['tendə]
9016,tenderer,n.投标者,['tendərə]
9017,tenderness,"n.柔软,亲切,易触痛,敏感",['tendənis]
9018,tendril,"n.卷须,蔓,卷须状之物",['tendril]
9019,tenement,n.房屋,['tenimənt]
9020,tenet,"n.教义,宗旨,原则",['tenit]
9021,tensile,"adj.可拉长的,可伸长的,张力的,拉力的",['tensail]
9022,tension,"n.紧张,不安,拉紧,压力,张力v.拉紧",['tenʃən]
9023,tentacle,"n.触须,触手,触角",['tentəkl]
9024,tentative,"n.试验,假设adj.试验性质的,暂时的",['tentətiv]
9025,tentatively,"adv.试验性地,暂时地",['tentətivli]
9026,tenter,"n.张布钩,张布架",['tentə]
9027,tenuous,"adj.稀薄的,微细的,纤细的,脆弱的",['tenjuəs]
9028,tenure,"n.享有,保有时间",['tenjuə]
9029,tepid,"adj.微温的,温热的,不太热心的",['tepid]
9030,terminate,"adj.有结尾的,有限的v.结束,终止,满期",['təːmineit]
9031,termination,"n.终止,结束,终点,词尾",['təːmi'neiʃən]
9032,termination,"n.终止,结束,终点,词尾",['təːmi'neiʃən]
9033,terminology,"n.用辞,术语学",['təːmi'nɔlədʒi]
9034,terminus,"n.终点,界标,终点站",['təːminəs]
9035,terra,"n.地,土地",['terə]
9036,terrace,"n.梯田,阳台,露台v.使成梯形地",['terəs]
9037,terrain,"n.地带,地域,范围,领域",['terein]
9038,terrestrial,"n.地球上的人adj.地球的,陆地的,人间的",[ti'restriəl]
9039,terrify,"v.使恐怖,恐吓",['terifai]
9040,territorial,"adj.领土的,土地的,地方的,区域性的",['teri'tɔːriəl]
9041,territory,"n.领土,领地,活动范围,地区,版图",['teritəri]
9042,terrorism,"n.恐怖统治,恐怖行动",['terərizm]
9043,terrorize,"v.使恐怖,恐吓v.实施恐怖统治",['terəraiz]
9044,terse,"adj.简洁的,扼要的",[təːs]
9045,testify,"v.证明,作证,声明,表明",['testifai]
9046,testimonial,"n.⑴证明书,推荐书⑵感谢状,褒扬状,奖状",['testi'məunjəl]
9047,testimony,"n.证言,证据,声明",['testiməni]
9048,testy,"adj.易怒的,暴躁的",['testi]
9049,tether,"n.系绳,系链,界限,范围vt.栓,束缚",['teðə]
9050,textile,"n.纺织品,织物adj.织的,可织的",['tekstail]
9051,texture,"n.织法,组织",['tekstʃə]
9052,textured,"adj.织地不很细的,手摸时有感觉的,有织纹的",['tekstʃəd]
9053,theater,"n.戏院,电影院,剧场,戏剧",['θiətə]
9054,theatergoer,"n.经常看戏的人,看戏的行家,戏迷",['θiətə'gəuə]
9055,theatrical,"adj.剧场的,夸张的,戏剧性的n.戏剧演出",[θi'ætrikəl]
9056,theatricality,"n.戏剧风格,不自然",[θiætri'kæliti]
9057,theft,"n.盗窃,盗窃罪,赃物",[θeft]
9058,theist,"n.有神论者,一神论者",['θiːist]
9059,thematic,"adj.题目的,主题的,主旋律的",[θiː'mætik]
9060,theme,"n.主题,话题,题目",[θiːm]
9061,theocracy,"n.神权政体,神政,神治国",[θiː'ɔkrəsi]
9062,theology,n.神学,[θi'ɔlədʒi]
9063,theorem,"n.定理,法则",['θiərəm]
9064,theoretical,"adj.⑴.理论的,纯理论性的,理论上的",[θiə'retikl]
9065,theorist,"n.理论家,空谈家",['θiːərist]
9066,theorize,vi.⑴adj.创立理论⑵沉于空谈vt.使…理论化,['θiəraiz]
9067,therapeutic,"adj.治疗的,治疗学的",['θεrə'pjutik]
9068,therapy,n.治疗,['θerəpi]
9069,thereafter,"adv.其后,从那时以后",[ðεə'raːftə]
9070,thereby,"adv.从而,因此",['ðεə'bai]
9071,therein,"adv.在其中,在那里,在那一点上",[ðεə'rin]
9072,thereof,"adv.关于…,将它,它的",[ðεər'ɔv]
9073,thermal,"adj.热的,热量的,烫的n.上升温暖气流",['ðəːməl]
9074,thermodynamic,"adj.热力学的,使用热动力的",[θəːməudai'næmik]
9075,thermometer,"n.温度计,体温计",[θə'mɔmitə]
9076,thermonuclear,adj.高热原子核反应的,[θəːməu'njuːkliə]
9077,thesis,"n.论题,论文",['θiːsis]
9078,thick,"adj.厚的,粗壮的,密集的,迟钝的,浑浊的",[θik]
9079,thicket,"n.繁茂处,丛林,草丛",['θikit]
9080,thigh,"n.大腿,股",[θai]
9081,thorn,"n.刺,棘,荆棘",[θɔːn]
9082,thorny,"adj.多刺的,痛苦的",['θɔːni]
9083,thoroughbred,"adj.受过严格训练的,良种的n.受过严格训练的人",['θʌrəbred]
9084,thoroughgoing,adj.彻底的,"['θʌrə,gəuiŋ,'θəːrəu-]"
9085,thoroughly,"adv.⑴完全地,彻底地⑵严密地,准确地",['θʌrəli]
9086,thoroughness,"n.完全,十分","['θʌrənis,'θəːrəu-]"
9087,thoughtful,"adj.深思的,体贴的",['θɔːtful]
9088,thoughtfully,"adv.思虑地,仔细地",['θɔːtfuli]
9089,thoughtless,"adj.没有考虑的,无深虑的,轻率的",['θɔːtlis]
9090,threadbare,"adj.磨得露线的,毛绒已磨掉的",['θredbεə]
9091,threat,"n.恐吓,恶兆,威胁",[θret]
9092,threshold,"n.门槛,入口,开端,阈",['θreʃhəuld]
9093,thrifty,"adj.节俭的,兴旺的,繁茂的",['θrifti]
9094,thrill,"n.震颤,激动,刺激性,一阵激动v.震颤",[θril]
9095,thriller,"n.使人毛骨悚然的东西,使人毛骨悚然的小说",['θrilə]
9096,thrive,"v.繁荣,兴旺,茁壮成长",[θraiv]
9097,throb,"n.悸动,脉搏v.悸动,抽动,颤动",[θrɔb]
9098,throughout,"adv.在所有各处,彻头彻尾,自始至终",[θruː'aut]
9099,throwback,"n.掷回,挫折,阻止",['θrəuəbæk]
9100,thrust,"n.戳,推力,口头攻击vt.插入,猛推,刺",[θrʌst]
9101,thumb,"n.拇指v.以拇指拨弄,弄坏",[θʌm]
9102,thump,"n.重打,重击声v.重打,砰地撞到,用拳头打",[θʌmp]
9103,thunderous,"adj.将要打雷的,像打雷的",['θʌndərəs]
9104,thwart,"adj.横放的v.反对,阻碍,横过",[θwɔːt]
9105,tickle,"n.胳肢,痒v.胳肢,使发痒,使快乐,逗乐",['tikl]
9106,tidal,"adj.潮汐的,定时涨落的",['taidl]
9107,tide,"n.潮,潮汐,趋势,高潮,涨潮,潮流v.使随潮漂流",[taid]
9108,tideland,n.沙滩,['taidlænd]
9109,tidiness,"n.整齐,整洁",['taidinis]
9110,tidy,"adj.整齐的,精简的vt.收拾,整理",['taidi]
9111,ties,"n.结,v.绑,连结",[taiz]
9112,tightly,"adv.紧紧地,坚固地",['taitli]
9113,tightwad,n.吝啬鬼,['taitwɔd]
9114,tile,"n.砖瓦,瓷砖,瓦片v.铺以瓦片",[tail]
9115,tiller,"n.耕种者,分蘖vi.分蘖",['tilə]
9116,timber,"n.木材,木料v.用木材建造",['timbə]
9117,timbre,"n.音色,音质",['timbə]
9118,timeless,"adj.无时间限制的,长期的,永恒的",['taimlis]
9119,timely,"adj.及时的,适时的adv.及时地",['taimli]
9120,timepiece,"n.时钟,座钟",['taimpiːs]
9121,timeworn,"adj.陈旧的,老朽的",['taimwɔːn]
9122,timid,"adj.胆小的,羞怯的",['timid]
9123,timidity,"n.胆小,胆怯,羞怯",[ti'miditi]
9124,timorous,"adj.胆怯的,胆小的,羞怯的",['timərəs]
9125,tiny,"adj.很少的,微小的",['taini]
9126,tirade,"n.长篇大论,长篇的演说,激烈的演说",[tai'reid]
9127,tire,"n.轮胎,头饰v.使疲倦,使厌烦,梳理",['taiə]
9128,tirelessly,"adv.不知疲倦地,不屈不挠地",['taiəlisnis]
9129,tissue,"n.薄的纱织品,薄纸,连篇,组织,棉纸",['tisjuː]
9130,titter,"n.嗤笑,偷笑vi.吃吃地笑,偷笑",['titə]
9131,titular,"adj.有名无实的,有资格的n.只有名义的人",['titjulə]
9132,toady,"n.谄媚者,拍马屁的人v.谄媚,拍马屁",[təudi]
9133,toaster,n.烤面包器,['təustə]
9134,toddler,"n.走路蹒跚的人,(尤指)初学走路的人",['tɔdlə]
9135,toil,"n.辛苦,苦工,圈套,网v.苦干,跋涉",[tɔil]
9136,token,"n.表征,记号,代币adj.象征的,表意的",['təukən]
9137,tolerable,"adj.可容忍的,可以的",['tɔlərəbl]
9138,tolerance,"n.容许量,公差,容忍,忍受",['tɔlərəns]
9139,tolerant,"adj.宽容的,宽大的,默认的",['tɔlərənt]
9140,tolerate,"vt.宽容,默认,有耐力",['tɔləreit]
9141,toll,"n.通行费,代价,钟声v.征收,敲钟,引诱,鸣钟",[təul]
9142,tonal,"adj.音调的,音色的,色调的",['təunl]
9143,tone,"n.音调,音质,语调,气氛v.调和,增强",[təun]
9144,tongue,"n.舌,语言能力,口语v.闲谈,斥责,吹管乐器",[tʌŋ]
9145,tonic,"n.补药,adj.滋补的,声调的,使精神振作的",['tɔnik]
9146,toothpaste,n.牙膏,['tuːθpeist]
9147,topical,"adj.论题的,题目的时事问题的,局部的",['tɔpikl]
9148,topographical,adj.⑴地形学的⑵地形上的,['tɔpə'græfikl]
9149,topography,"n.地志,地形学,地势,局部解剖学",[tə'pɔgrəfi]
9150,topple,"v.推翻,颠覆v.倒塌,摇摇欲坠",['tɔpl]
9151,topsoil,"n.上层土,表层土",['tɔpsɔil]
9152,tornado,"n.旋风,龙卷风,大雷雨",[tɔː'neidəu]
9153,torpid,"adj.麻痹的,迟缓的,迟钝的,蛰伏的",['tɔːpid]
9154,torpor,"n.麻木,无感觉,不活泼",['tɔːpə]
9155,torque,"n.转力矩,项链",[tɔːk]
9156,torrent,"n.奔流,倾盆大雨,倾注,迸发",['tɔrənt]
9157,torrential,"adj.奔流的,如急流的,猛烈的",[tɔ'renʃəl]
9158,torrid,"n.晒焦的,酷热的,炎热的",['tαːid]
9159,torso,n.⑴躯干裸体雕像⑵躯干⑶未完成的作品,['tɔːsəu]
9160,tortuous,"adj.扭曲的,弯曲的,嗦的,欺骗的",['tɔːtjuəs]
9161,torture,"n.拷问,苦闷v.拷问,曲解,折磨,使弯曲",['tɔːtʃə]
9162,toss,"n.投掷,掷钱币决定,震荡,摇摆v.猛抬,使不安",[tɔs]
9163,tot,"n.少量,合计v.合计,总计为",[tɔt]
9164,totalitarian,adj.极权主义的n.极权主义者,[təutæli'tεəriən]
9165,totality,"n.全体,总数,全食",['təutæliti]
9166,totter,"vi.蹒跚,动摇n.蹒跚的步子",['tɔtə]
9167,touchstone,"n.试金石,标准",['tʌtʃstəun]
9168,touchy,"adj.易怒的,难以取悦的,过敏的",['tʌtʃi]
9169,tough,"n.恶棍adj.强硬的,艰苦的,坚强的,粗暴的",[tʌf]
9170,tournament,"n.比赛,竞赛,锦标赛",['tuənəmənt]
9171,tourniquet,"n.止血器,绞压器,驱血带",['tuəniket]
9172,tout,"v.招徕顾客,刺探...情报n.兜售者,侦查者",[taut]
9173,tow,"n.拖,拖曳所用之绳,麻的粗纤维v.拖,牵引",[təu]
9174,toxic,"adj.有毒的,中毒的",['tɔksik]
9175,toxicity,n.毒性,[tɔk'sisiti]
9176,toxin,n.毒素,['tɔksin]
9177,trace,"n.痕迹,踪迹,缰绳,迹线v.追踪,回溯",[treis]
9178,traceable,"adj.可追踪的,起源于",['treisəbl]
9179,trackless,"adj.无足迹的,无路的",['træklis]
9180,tract,"n.广阔的地面,土地,地方,小册子",['trækt]
9181,tractable,adj.易于管教的,['træktəbl]
9182,traction,"n.曳,牵引,牵引力",['trækʃən]
9183,trademark,n.商标,['treidmαːk]
9184,trader,"n.商人,商船",['treidə]
9185,tradition,"n.传说,传统,交付,引渡,惯例",[trə'diʃən]
9186,traditionalist,n.传统主义者,[trə'diʃənəlist]
9187,traditionally,"adv.传统上,传说上",[trə'diʃənəli]
9188,traduce,"vt.诽谤,中伤,背叛",[trə'djus]
9189,tragedy,"n.悲剧,惨案,悲惨",['trædʒidi]
9190,tragic,"adj.悲惨的,悲剧的",['trædʒik]
9191,trail,"n.踪迹,小径v.拖,尾随,垂下,落后,减弱",[treil]
9192,trait,"n.特色,品质,少许,一笔,特性",[treit]
9193,traitor,"n.叛逆者,叛国者",['treitə]
9194,trajectory,"n.轨道,弹道,轨线",[trə'dʒektri]
9195,tramp,"n.重步声,流浪者v.践踏,步行,流浪",[træmp]
9196,trample,"n.踩踏,蹂躏v.践踏,轻视",['træmpl]
9197,tranquil,adj.安静的,['træŋkwil]
9198,tranquility,n.宁静,[træŋ'kwiliti]
9199,transact,"v.办理,处理,执行v.做交易,谈判",[træn'zækt]
9200,transaction,"n.交易,办理,执行,和解,学报,报告书",[træn'zækʃən]
9201,transatlantic,"adj.横渡大西洋的,大西洋那边的,美国的",[trænsət'læntik]
9202,transcend,"v.超越,胜过",[træn'send]
9203,transcendent,"adj.卓越的,超群的,超凡的",[træn'sendənt]
9204,transcendentalist,"n.[哲]先验论者,超越[超绝]主义者",['trænsen'dentəl]
9205,transcontinental,"adj.横贯大陆的,大陆那边的",[træskɔnti'nentl]
9206,transcribe,"v.抄写,译写,改编,录制,意译",[træns'kraib]
9207,transcript,"n.抄本,副本,正式文本,成绩单",['træn'skript]
9208,transfer,"n./v.迁移,移动,传递,转让,转移,换车",[træns'fəː]
9209,transform,"v.转换,改变,改造,使…变形",[træns'fɔːm]
9210,transformation,"n.变形,变质,变化,变压,转变",['trænsfə'meiʃən]
9211,transformative,"adj.使变化的,有变形力的",[træns'fɔːmətiv]
9212,transgression,"n.违反,犯罪,逸出",[træns'greʃən]
9213,transient,"n.暂态,候鸟,瞬变值adj.短暂的,易变的",['trænziənt]
9214,transit,"n.经过,通行,转变,运输线v.横越,通过",['trænsit]
9215,transition,"n.转变,转换,变调,过渡时期,跃迁",[træn'siʃən]
9216,transitory,"adj.暂时的,短暂的,昙花一现的",['trænsitəri]
9217,translucent,"adj.半透明的,透明的",[træns'luːsnt]
9218,transmission,"n.传输,传送,变速器",[trænz'miʃən]
9219,transmit,"v.传输,传达,传播,发射,遗传n.传送",[trænz'mit]
9220,transmitter,"n.转送者,传达人,让渡者",[trænz'mitə]
9221,transmute,"v.使变形,使变质v.变形,变质",[træns'mjut]
9222,transnational,"adj.超出国界的,在一国利益之上的,多国籍企业的","[træns'næʃənl,træns-]"
